OID_,DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,SymbologyCode,EstimatedPoints,BEARING,POINT_X,POINT_Y,POINT_Z,DateTimeSim,COUNTSim,ORIG_FID
873,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,113.801649956283683,-112.058420648594563,33.482104079541124,0.000000000000000,3/20/2026 8:47:31,111,110
874,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,10.700827574289747,-112.056928690638102,33.482973427461481,0.000000000000000,3/20/2026 8:47:31,111,950
875,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,166.161789675951979,-112.057259253594651,33.484171060839607,0.000000000000000,3/20/2026 8:47:31,111,2443
876,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,32.956536967131569,-112.060208266365564,33.484854565073675,0.000000000000000,3/20/2026 8:47:31,111,4004
877,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,351.257584309665162,-112.059330240430455,33.482937949456542,0.000000000000000,3/20/2026 8:47:31,111,4857
878,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,49.612720464549071,-112.059887546249584,33.484198200918527,0.000000000000000,3/20/2026 8:47:31,111,5188
879,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,338.975407425142350,-112.062581684516474,33.485413374552124,0.000000000000000,3/20/2026 8:47:31,111,5619
880,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,87.434671497046565,-112.062419800017437,33.482771137754483,0.000000000000000,3/20/2026 8:47:31,111,6085
881,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,121.607126939619206,-112.058377891481996,33.482092616807357,0.000000000000000,3/20/2026 8:47:32,112,111
882,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,10.700827574289747,-112.056920351577318,33.483010233853292,0.000000000000000,3/20/2026 8:47:32,112,951
883,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,173.435012804165581,-112.057239973952036,33.484137347761042,0.000000000000000,3/20/2026 8:47:32,112,2444
884,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,30.837508128562014,-112.060176048287886,33.484878855642613,0.000000000000000,3/20/2026 8:47:32,112,4005
885,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,351.509683247220664,-112.059336649011684,33.482975027088202,0.000000000000000,3/20/2026 8:47:32,112,4858
886,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,49.612720464549071,-112.059853859426426,33.484222977921100,0.000000000000000,3/20/2026 8:47:32,112,5189
887,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,336.747999949873588,-112.062596261478618,33.485448805091615,0.000000000000000,3/20/2026 8:47:32,112,5620
888,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,79.151621651686895,-112.062377905287534,33.482758963329530,0.000000000000000,3/20/2026 8:47:32,112,6086
889,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,121.607126939619206,-112.058336862728027,33.482077521720605,0.000000000000000,3/20/2026 8:47:33,113,112
890,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,10.700827574289747,-112.056910092816764,33.483046703071885,0.000000000000000,3/20/2026 8:47:33,113,952
891,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,185.468961226395834,-112.057229239084378,33.484101001126128,0.000000000000000,3/20/2026 8:47:33,113,2445
892,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,50.199567423624856,-112.060148940725881,33.484905891357784,0.000000000000000,3/20/2026 8:47:33,113,4006
893,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,351.509683247220664,-112.059324335804092,33.482994442133702,0.000000000000000,3/20/2026 8:47:33,113,4859
894,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,43.342593761268134,-112.059820893950445,33.484248420980819,0.000000000000000,3/20/2026 8:47:33,113,5190
895,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,336.747999949873588,-112.062612375458173,33.485483770352246,0.000000000000000,3/20/2026 8:47:33,113,5621
896,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,79.151621651686895,-112.062333134152098,33.482760635636652,0.000000000000000,3/20/2026 8:47:33,113,6087
897,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,121.607126939619206,-112.058298609768272,33.482057888438547,0.000000000000000,3/20/2026 8:47:34,114,113
898,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,16.259104638713566,-112.056898430887742,33.483082879322765,0.000000000000000,3/20/2026 8:47:34,114,953
899,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,194.438854930587723,-112.057224107907487,33.484063814588822,0.000000000000000,3/20/2026 8:47:34,114,2446
900,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,44.193595586022887,-112.060123760050146,33.484936106016470,0.000000000000000,3/20/2026 8:47:34,114,4007
901,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,351.509683247220664,-112.059296683863010,33.482964950563286,0.000000000000000,3/20/2026 8:47:34,114,4860
902,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,40.802390980116577,-112.059788873502129,33.484274688184399,0.000000000000000,3/20/2026 8:47:34,114,5191
903,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,336.747999949873588,-112.062630106405251,33.485518186422169,0.000000000000000,3/20/2026 8:47:34,114,5622
904,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,79.151621651686895,-112.062289032261532,33.482767684500672,0.000000000000000,3/20/2026 8:47:34,114,6088
905,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,121.607126939619206,-112.058261851605153,33.482036389525106,0.000000000000000,3/20/2026 8:47:35,115,114
906,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,16.259104638713566,-112.056885855372073,33.483118842774800,0.000000000000000,3/20/2026 8:47:35,115,954
907,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,196.837559220083534,-112.057228379396662,33.484026598815618,0.000000000000000,3/20/2026 8:47:35,115,2447
908,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,40.766748062594800,-112.060089273726405,33.484960070650757,0.000000000000000,3/20/2026 8:47:35,115,4008
909,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,158.110205688179747,-112.059276503210143,33.482931580916414,0.000000000000000,3/20/2026 8:47:35,115,4861
910,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,40.802390980116577,-112.059758046914837,33.484301930875098,0.000000000000000,3/20/2026 8:47:35,115,5192
911,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,336.747999949873588,-112.062649940308404,33.485551784333083,0.000000000000000,3/20/2026 8:47:35,115,5623
912,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,79.151621651686895,-112.062245178305986,33.482775774809618,0.000000000000000,3/20/2026 8:47:35,115,6089
913,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,169.673207364170082,-112.058229753901756,33.482010297716073,0.000000000000000,3/20/2026 8:47:36,116,115
914,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,16.259104638713566,-112.056872835190362,33.483154696073939,0.000000000000000,3/20/2026 8:47:36,116,955
915,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,193.239994661422656,-112.057239575100027,33.483990334549631,0.000000000000000,3/20/2026 8:47:36,116,2448
916,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,37.971978393374812,-112.060057969235388,33.484986925028721,0.000000000000000,3/20/2026 8:47:36,116,4009
917,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,149.208686176536901,-112.059261898400266,33.482896158338114,0.000000000000000,3/20/2026 8:47:36,116,4862
918,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,40.802390980116577,-112.059728699852826,33.484330285411495,0.000000000000000,3/20/2026 8:47:36,116,5193
919,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,322.068431115598457,-112.062673508508183,33.485583659780787,0.000000000000000,3/20/2026 8:47:36,116,5624
920,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,61.493714182376735,-112.062202399633847,33.482787120571366,0.000000000000000,3/20/2026 8:47:36,116,6090
921,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,158.691460482933621,-112.058209853523266,33.481977103774767,0.000000000000000,3/20/2026 8:47:37,117,116
922,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,14.970983481953496,-112.056859826686733,33.483190552355182,0.000000000000000,3/20/2026 8:47:37,117,956
923,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,184.725934380524563,-112.057252584501981,33.483954479348654,0.000000000000000,3/20/2026 8:47:37,117,2449
924,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,37.971978393374812,-112.060028643732934,33.485015293576168,0.000000000000000,3/20/2026 8:47:37,117,4010
925,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,145.385005508708559,-112.059245168176417,33.482861427294495,0.000000000000000,3/20/2026 8:47:37,117,4863
926,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,40.802390980116577,-112.059701147624750,33.484359864925906,0.000000000000000,3/20/2026 8:47:37,117,5194
927,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,321.554235399125446,-112.062699722246492,33.485614073494730,0.000000000000000,3/20/2026 8:47:37,117,5625
928,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,57.979670722015676,-112.062161308896108,33.482802214036013,0.000000000000000,3/20/2026 8:47:37,117,6091
929,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,138.813750705397524,-112.058201803719996,33.481940257233838,0.000000000000000,3/20/2026 8:47:38,118,117
930,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,13.092282415332576,-112.056847287103665,33.483226524004152,0.000000000000000,3/20/2026 8:47:38,118,957
931,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,179.209115398755500,-112.057262864822107,33.483918034487694,0.000000000000000,3/20/2026 8:47:38,118,2450
932,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,37.971978393374812,-112.060001010656464,33.485044821909540,0.000000000000000,3/20/2026 8:47:38,118,4011
933,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,146.908235300764375,-112.059222187474816,33.482829263885641,0.000000000000000,3/20/2026 8:47:38,118,4864
934,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,31.996879323296028,-112.059675655233619,33.484390702383116,0.000000000000000,3/20/2026 8:47:38,118,5195
935,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,322.708252698735691,-112.062727331966769,33.485643619605263,0.000000000000000,3/20/2026 8:47:38,118,5626
936,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,57.979670722015676,-112.062121846804004,33.482820088680718,0.000000000000000,3/20/2026 8:47:38,118,6092
937,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,117.501900849886852,-112.058185618773521,33.481905652429987,0.000000000000000,3/20/2026 8:47:39,119,118
938,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,10.561087081434124,-112.056835684463465,33.483262713666228,0.000000000000000,3/20/2026 8:47:39,119,958
939,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,175.721446028202649,-112.057266562287793,33.483880729493272,0.000000000000000,3/20/2026 8:47:39,119,2451
940,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,37.971978393374812,-112.059974755595661,33.485075214834545,0.000000000000000,3/20/2026 8:47:39,119,4012
941,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,154.011694604683328,-112.059196673524113,33.482798434114223,0.000000000000000,3/20/2026 8:47:39,119,4865
942,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,31.996879323296028,-112.059651857065106,33.484422470369474,0.000000000000000,3/20/2026 8:47:39,119,5196
943,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,325.598105820029332,-112.062755259690633,33.485672958921889,0.000000000000000,3/20/2026 8:47:39,119,5627
944,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,57.979670722015676,-112.062083769015757,33.482839948809954,0.000000000000000,3/20/2026 8:47:39,119,6093
945,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,87.827511391015548,-112.058156105523167,33.481877520376145,0.000000000000000,3/20/2026 8:47:40,120,119
946,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,7.275851618331828,-112.056825510144549,33.483299199261708,0.000000000000000,3/20/2026 8:47:40,120,959
947,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,173.827361509674859,-112.057265942450272,33.483843279880922,0.000000000000000,3/20/2026 8:47:40,120,2452
948,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,35.772673203846487,-112.059950143553507,33.485106539030838,0.000000000000000,3/20/2026 8:47:40,120,4013
949,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,163.406090670832100,-112.059172156703369,33.482767055887052,0.000000000000000,3/20/2026 8:47:40,120,4866
950,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,31.996879323296028,-112.059629176400804,33.484454804010454,0.000000000000000,3/20/2026 8:47:40,120,5197
951,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,325.598105820029332,-112.062782471457211,33.485702759745756,0.000000000000000,3/20/2026 8:47:40,120,5628
952,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,57.979670722015676,-112.062046740459735,33.482861150075450,0.000000000000000,3/20/2026 8:47:40,120,6094
953,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,79.477509216294720,-112.058116947061620,33.481860515415370,0.000000000000000,3/20/2026 8:47:41,121,120
954,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,7.275851618331828,-112.056817278881610,33.483336022747494,0.000000000000000,3/20/2026 8:47:41,121,960
955,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,173.458468435868383,-112.057262591734244,33.483805926154140,0.000000000000000,3/20/2026 8:47:41,121,2453
956,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,34.942775475116271,-112.059928258796560,33.485139249274553,0.000000000000000,3/20/2026 8:47:41,121,4014
957,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,168.598364881826257,-112.059152499768331,33.482733424678614,0.000000000000000,3/20/2026 8:47:41,121,4867
958,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,30.505635888592757,-112.059607037420619,33.484487399119395,0.000000000000000,3/20/2026 8:47:41,121,5198
959,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,325.598105820029332,-112.062807843474104,33.485733663405064,0.000000000000000,3/20/2026 8:47:41,121,5629
960,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,53.381282411291814,-112.062010383843557,33.482883147778402,0.000000000000000,3/20/2026 8:47:41,121,6095
961,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,79.477509216294720,-112.058072239706590,33.481861928499590,0.000000000000000,3/20/2026 8:47:42,122,121
962,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,7.275851618331828,-112.056811590749234,33.483373175132357,0.000000000000000,3/20/2026 8:47:42,122,961
963,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,174.598074061837536,-112.057257762391288,33.483768682548494,0.000000000000000,3/20/2026 8:47:42,122,2454
964,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,45.296849837035346,-112.059906206054649,33.485171880088565,0.000000000000000,3/20/2026 8:47:42,122,4015
965,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,169.459401392659117,-112.059139681707535,33.482697548727856,0.000000000000000,3/20/2026 8:47:42,122,4868
966,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,32.295839312223791,-112.059584858914590,33.484519974736251,0.000000000000000,3/20/2026 8:47:42,122,5199
967,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,325.598105820029332,-112.062830052522870,33.485766206336876,0.000000000000000,3/20/2026 8:47:42,122,5630
968,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,53.381282411291814,-112.061974333552897,33.482905493123233,0.000000000000000,3/20/2026 8:47:42,122,6096
969,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,79.477509216294720,-112.058028081222162,33.481868769894660,0.000000000000000,3/20/2026 8:47:43,123,122
970,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,7.275851618331828,-112.056809450962220,33.483410585238460,0.000000000000000,3/20/2026 8:47:43,123,962
971,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,177.076417174314940,-112.057252645587440,33.483731465149994,0.000000000000000,3/20/2026 8:47:43,123,2455
972,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,51.153146067018426,-112.059880507949316,33.485202553926591,0.000000000000000,3/20/2026 8:47:43,123,4016
973,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,166.100265496226882,-112.059130802759285,33.482660830613774,0.000000000000000,3/20/2026 8:47:43,123,4869
974,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,34.977093009665168,-112.059562059672672,33.484552249901157,0.000000000000000,3/20/2026 8:47:43,123,5200
975,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,342.705464983857780,-112.062847902945890,33.485800564605029,0.000000000000000,3/20/2026 8:47:43,123,5631
976,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,53.381282411291814,-112.061939006406021,33.482928625164355,0.000000000000000,3/20/2026 8:47:43,123,6097
977,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,79.477509216294720,-112.057983434952519,33.481872066591244,0.000000000000000,3/20/2026 8:47:44,124,123
978,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,354.772889629857104,-112.056810291785325,33.483448035787085,0.000000000000000,3/20/2026 8:47:44,124,963
979,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,178.633917648779345,-112.057248417217380,33.483694171313680,0.000000000000000,3/20/2026 8:47:44,124,2456
980,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,51.768111513608467,-112.059848615061782,33.485228879279973,0.000000000000000,3/20/2026 8:47:44,124,4017
981,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,166.100265496226882,-112.059122587665996,33.482624000846982,0.000000000000000,3/20/2026 8:47:44,124,4870
982,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,34.977093009665168,-112.059538062976486,33.484583913685860,0.000000000000000,3/20/2026 8:47:44,124,5201
983,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,347.712431010271416,-112.062863626158290,33.485835652594865,0.000000000000000,3/20/2026 8:47:44,124,5632
984,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,46.924999920356989,-112.061904793170100,33.482952892297718,0.000000000000000,3/20/2026 8:47:44,124,6098
985,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,131.247018625201633,-112.057941348881471,33.481860523657147,0.000000000000000,3/20/2026 8:47:45,125,124
986,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,354.280054538271429,-112.056813189750429,33.483485417389865,0.000000000000000,3/20/2026 8:47:45,125,964
987,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,179.633297332204108,-112.057246126513391,33.483656761330124,0.000000000000000,3/20/2026 8:47:45,125,2457
988,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,51.768111513608467,-112.059813638257879,33.485252373323135,0.000000000000000,3/20/2026 8:47:45,125,4018
989,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,153.871291157020551,-112.059111801594383,33.482587650580065,0.000000000000000,3/20/2026 8:47:45,125,4871
990,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,34.977093009665168,-112.059512318158752,33.484614604964293,0.000000000000000,3/20/2026 8:47:45,125,5202
991,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,358.178819158805425,-112.062876975123430,33.485871411866803,0.000000000000000,3/20/2026 8:47:45,125,5633
992,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,46.924999920356989,-112.061871987594245,33.482978474339895,0.000000000000000,3/20/2026 8:47:45,125,6099
993,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,134.928686217720355,-112.057905103656381,33.481838418551838,0.000000000000000,3/20/2026 8:47:46,126,125
994,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,354.806608298407127,-112.056817281576556,33.483522722554611,0.000000000000000,3/20/2026 8:47:46,126,965
995,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,180.445770012086996,-112.057245055721594,33.483619310871696,0.000000000000000,3/20/2026 8:47:46,126,2458
996,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,51.768111513608467,-112.059778357823404,33.485275554935235,0.000000000000000,3/20/2026 8:47:46,126,4019
997,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,148.520876160763294,-112.059095047116017,33.482552949382494,0.000000000000000,3/20/2026 8:47:46,126,4872
998,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,34.977093009665168,-112.059484252094322,33.484643841236512,0.000000000000000,3/20/2026 8:47:46,126,5203
999,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,358.178819158805425,-112.062886529604796,33.485907998256621,0.000000000000000,3/20/2026 8:47:46,126,5634
1000,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,46.924999920356989,-112.061841422416705,33.483005892011064,0.000000000000000,3/20/2026 8:47:46,126,6100
1001,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,134.928686217720355,-112.057897299991509,33.481838972996478,0.000000000000000,3/20/2026 8:47:47,127,126
1002,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,354.806608298407127,-112.056821757881607,33.483559997733835,0.000000000000000,3/20/2026 8:47:47,127,966
1003,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,181.070353313071280,-112.057244768260688,33.483581850657089,0.000000000000000,3/20/2026 8:47:47,127,2459
1004,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,51.768111513608467,-112.059745443551392,33.485301005177966,0.000000000000000,3/20/2026 8:47:47,127,4020
1005,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,107.872504152019332,-112.059075276094944,33.482519330828012,0.000000000000000,3/20/2026 8:47:47,127,4873
1006,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,38.683436361572220,-112.059453979767568,33.484671509370870,0.000000000000000,3/20/2026 8:47:47,127,5204
1007,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,358.178819158805425,-112.062887954332808,33.485945366061117,0.000000000000000,3/20/2026 8:47:47,127,5635
1008,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,29.625194246705099,-112.061815992907654,33.483036741188869,0.000000000000000,3/20/2026 8:47:47,127,6101
1009,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,134.928686217720355,-112.057900707301386,33.481846189018057,0.000000000000000,3/20/2026 8:47:48,128,127
1010,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,354.806608298407127,-112.056825823656595,33.483597305114138,0.000000000000000,3/20/2026 8:47:48,128,967
1011,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,181.506048950169202,-112.057245117705335,33.483544390426211,0.000000000000000,3/20/2026 8:47:48,128,2460
1012,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,47.166415376720224,-112.059718967505034,33.485331141780037,0.000000000000000,3/20/2026 8:47:48,128,4021
1013,,2,18.000000000000000,5.000000000000000,MAINT_1,Maintenance Cart,331.821889795812581,271.415399148590268,-112.059051929779017,33.482487532173941,0.000000000000000,3/20/2026 8:47:48,128,4874
1014,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,44.555114326420892,-112.059422448002778,33.484698187021273,0.000000000000000,3/20/2026 8:47:48,128,5205
1015,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,358.178819158805425,-112.062888985598747,33.485982751081409,0.000000000000000,3/20/2026 8:47:48,128,5636
1016,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,29.625194246705099,-112.061793791943714,33.483069303115741,0.000000000000000,3/20/2026 8:47:48,128,6102
1017,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,142.094679962588430,-112.057867613366327,33.481820864383423,0.000000000000000,3/20/2026 8:47:49,129,128
1018,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,354.806608298407127,-112.056828657841308,33.483634690398688,0.000000000000000,3/20/2026 8:47:49,129,968
